wall_time,room_id,e2e_send_ts,e2e_consumer_done_ts,e2e_sink_arrival_ts,e2e_total_latency_ms,e2e_producer_to_consumer_ms,e2e_consumer_to_sink_ms,topic
1776757806.408,room_08,1776757806.405,1776757806.406,1776757806.408,3.242,1.2,2.043,room_alerts_mp
1776757806.409,room_08,1776757806.405,1776757806.406,1776757806.409,4.635,1.53,3.103,room_alerts_mp
1776757806.411,room_08,1776757806.408,1776757806.409,1776757806.411,2.821,1.21,1.614,room_alerts_mp
1776757807.416,room_09,1776757807.409,1776757807.413,1776757807.416,6.324,4.17,2.157,room_alerts_mp
1776757807.416,room_09,1776757807.408,1776757807.413,1776757807.416,7.996,5.51,2.486,room_alerts_mp
1776757807.417,room_09,1776757807.409,1776757807.414,1776757807.417,7.436,5.03,2.404,room_alerts_mp
1776757808.414,room_10,1776757808.41,1776757808.412,1776757808.414,4.0,1.51,2.49,room_alerts_mp
1776757808.416,room_10,1776757808.41,1776757808.412,1776757808.416,5.88,1.64,4.239,room_alerts_mp
1776757808.416,room_10,1776757808.411,1776757808.413,1776757808.416,4.927,1.71,3.222,room_alerts_mp
1776757809.421,room_11,1776757809.411,1776757809.417,1776757809.421,9.49,5.19,4.301,room_alerts_mp
1776757809.422,room_11,1776757809.414,1776757809.419,1776757809.422,7.821,5.21,2.608,room_alerts_mp
1776757809.423,room_11,1776757809.411,1776757809.419,1776757809.423,11.866,7.9,3.966,room_alerts_mp
1776757810.419,room_12,1776757810.413,1776757810.417,1776757810.419,6.889,4.78,2.112,room_alerts_mp
1776757810.931,room_12,1776757810.416,1776757810.419,1776757810.931,515.498,3.04,512.459,room_alerts_mp
1776757810.933,room_12,1776757810.418,1776757810.42,1776757810.933,515.385,2.33,513.056,room_alerts_mp
1776757811.43,room_13,1776757811.413,1776757811.428,1776757811.43,16.902,14.89,2.015,room_alerts_mp
1776757811.937,room_13,1776757811.418,1776757811.428,1776757811.937,518.837,10.43,508.41,room_alerts_mp
1776757811.938,room_13,1776757811.418,1776757811.428,1776757811.938,519.362,10.08,509.278,room_alerts_mp
1776757812.427,room_14,1776757812.42,1776757812.425,1776757812.427,6.66,5.12,1.543,room_alerts_mp
1776757812.428,room_14,1776757812.421,1776757812.425,1776757812.428,6.575,4.47,2.105,room_alerts_mp
1776757812.439,room_14,1776757812.422,1776757812.425,1776757812.439,17.47,3.72,13.753,room_alerts_mp
1776757813.426,room_15,1776757813.422,1776757813.424,1776757813.426,3.583,1.73,1.85,room_alerts_mp
1776757813.427,room_15,1776757813.422,1776757813.423,1776757813.427,5.692,1.47,4.218,room_alerts_mp
1776757813.427,room_15,1776757813.423,1776757813.425,1776757813.427,4.17,1.59,2.585,room_alerts_mp
1776757814.428,room_01,1776757814.423,1776757814.426,1776757814.428,5.176,3.15,2.025,room_alerts_mp
1776757814.43,room_01,1776757814.423,1776757814.427,1776757814.43,6.966,3.48,3.483,room_alerts_mp
1776757814.43,room_01,1776757814.425,1776757814.427,1776757814.43,5.619,2.02,3.601,room_alerts_mp
