wall_time,room_id,e2e_send_ts,e2e_sink_arrival_ts,e2e_latency_ms,topic
1776757737.116,room_08,1776757737.114,1776757737.116,2.347,room_temperature_mp
1776757737.116,room_08,1776757737.114,1776757737.116,2.722,room_temperature_mp
1776757737.118,room_08,1776757737.115,1776757737.118,2.813,room_temperature_mp
1776757737.217,room_09,1776757737.215,1776757737.217,1.969,room_temperature_mp
1776757737.217,room_09,1776757737.215,1776757737.217,2.322,room_temperature_mp
1776757737.218,room_09,1776757737.216,1776757737.218,2.397,room_temperature_mp
1776757737.318,room_10,1776757737.316,1776757737.318,2.301,room_temperature_mp
1776757737.32,room_10,1776757737.317,1776757737.32,3.001,room_temperature_mp
1776757737.32,room_10,1776757737.317,1776757737.32,3.159,room_temperature_mp
1776757737.42,room_11,1776757737.418,1776757737.42,2.207,room_temperature_mp
1776757737.421,room_11,1776757737.418,1776757737.421,2.904,room_temperature_mp
1776757737.421,room_11,1776757737.418,1776757737.421,3.001,room_temperature_mp
1776757737.521,room_12,1776757737.519,1776757737.521,2.249,room_temperature_mp
1776757737.521,room_12,1776757737.519,1776757737.521,2.627,room_temperature_mp
1776757737.522,room_12,1776757737.519,1776757737.522,2.861,room_temperature_mp
1776757737.622,room_13,1776757737.62,1776757737.622,1.926,room_temperature_mp
1776757737.623,room_13,1776757737.62,1776757737.623,2.351,room_temperature_mp
1776757737.623,room_13,1776757737.621,1776757737.623,2.024,room_temperature_mp
1776757737.723,room_14,1776757737.721,1776757737.723,2.316,room_temperature_mp
1776757737.723,room_14,1776757737.721,1776757737.723,2.322,room_temperature_mp
1776757737.724,room_14,1776757737.723,1776757737.724,1.738,room_temperature_mp
1776757737.824,room_15,1776757737.822,1776757737.824,2.44,room_temperature_mp
1776757737.824,room_15,1776757737.822,1776757737.824,2.597,room_temperature_mp
1776757737.826,room_15,1776757737.824,1776757737.826,2.127,room_temperature_mp
1776757737.925,room_01,1776757737.923,1776757737.925,2.081,room_temperature_mp
1776757737.926,room_01,1776757737.924,1776757737.926,2.298,room_temperature_mp
1776757737.927,room_01,1776757737.925,1776757737.927,2.02,room_temperature_mp
1776757738.027,room_02,1776757738.024,1776757738.027,2.748,room_temperature_mp
1776757738.03,room_02,1776757738.025,1776757738.03,4.707,room_temperature_mp
1776757738.03,room_02,1776757738.026,1776757738.03,3.597,room_temperature_mp
1776757738.128,room_03,1776757738.125,1776757738.128,2.628,room_temperature_mp
1776757738.129,room_03,1776757738.126,1776757738.129,2.969,room_temperature_mp
1776757738.129,room_03,1776757738.127,1776757738.129,2.516,room_temperature_mp
1776757738.228,room_04,1776757738.226,1776757738.228,2.353,room_temperature_mp
1776757738.23,room_04,1776757738.227,1776757738.23,2.853,room_temperature_mp
1776757738.231,room_04,1776757738.228,1776757738.231,3.096,room_temperature_mp
1776757738.33,room_05,1776757738.328,1776757738.33,2.32,room_temperature_mp
1776757738.33,room_05,1776757738.328,1776757738.33,2.201,room_temperature_mp
1776757738.331,room_05,1776757738.329,1776757738.331,1.94,room_temperature_mp
1776757738.431,room_06,1776757738.429,1776757738.431,2.396,room_temperature_mp
1776757738.431,room_06,1776757738.429,1776757738.431,2.491,room_temperature_mp
1776757738.431,room_06,1776757738.43,1776757738.431,1.767,room_temperature_mp
1776757738.532,room_07,1776757738.53,1776757738.532,1.886,room_temperature_mp
1776757738.532,room_07,1776757738.53,1776757738.532,2.158,room_temperature_mp
1776757738.533,room_07,1776757738.531,1776757738.533,2.089,room_temperature_mp
1776757738.637,room_08,1776757738.631,1776757738.637,5.968,room_temperature_mp
1776757738.637,room_08,1776757738.631,1776757738.637,6.008,room_temperature_mp
1776757738.637,room_08,1776757738.633,1776757738.637,3.747,room_temperature_mp
1776757738.74,room_09,1776757738.734,1776757738.74,6.909,room_temperature_mp
1776757738.741,room_09,1776757738.739,1776757738.741,2.008,room_temperature_mp
1776757738.742,room_09,1776757738.739,1776757738.742,3.555,room_temperature_mp
1776757738.841,room_10,1776757738.835,1776757738.841,5.677,room_temperature_mp
1776757738.843,room_10,1776757738.84,1776757738.843,2.892,room_temperature_mp
1776757738.843,room_10,1776757738.84,1776757738.843,2.516,room_temperature_mp
1776757738.939,room_11,1776757738.937,1776757738.939,2.374,room_temperature_mp
1776757738.943,room_11,1776757738.941,1776757738.943,2.45,room_temperature_mp
1776757738.944,room_11,1776757738.941,1776757738.944,2.557,room_temperature_mp
1776757739.041,room_12,1776757739.039,1776757739.041,2.254,room_temperature_mp
1776757739.044,room_12,1776757739.042,1776757739.044,1.943,room_temperature_mp
1776757739.044,room_12,1776757739.042,1776757739.044,2.202,room_temperature_mp
1776757739.146,room_13,1776757739.14,1776757739.146,5.294,room_temperature_mp
1776757739.146,room_13,1776757739.143,1776757739.146,3.388,room_temperature_mp
1776757739.148,room_13,1776757739.146,1776757739.148,2.156,room_temperature_mp
1776757739.244,room_14,1776757739.242,1776757739.244,2.012,room_temperature_mp
1776757739.246,room_14,1776757739.244,1776757739.246,1.716,room_temperature_mp
