wall_time,room_id,e2e_send_ts,e2e_sink_arrival_ts,e2e_latency_ms,topic
1776759992.588,room_06,1776759992.586,1776759992.588,2.691,room_temperature_mp
1776759992.691,room_07,1776759992.687,1776759992.691,4.727,room_temperature_mp
1776759992.793,room_08,1776759992.79,1776759992.793,2.987,room_temperature_mp
1776759992.897,room_09,1776759992.891,1776759992.897,5.839,room_temperature_mp
1776759992.998,room_10,1776759992.994,1776759992.998,3.917,room_temperature_mp
1776759993.101,room_11,1776759993.096,1776759993.101,5.251,room_temperature_mp
1776759993.204,room_12,1776759993.198,1776759993.204,5.836,room_temperature_mp
1776759993.306,room_13,1776759993.3,1776759993.306,5.719,room_temperature_mp
1776759993.406,room_14,1776759993.404,1776759993.406,2.338,room_temperature_mp
1776759993.516,room_15,1776759993.509,1776759993.516,7.313,room_temperature_mp
1776759993.614,room_01,1776759993.612,1776759993.614,2.122,room_temperature_mp
1776759993.715,room_02,1776759993.713,1776759993.715,2.455,room_temperature_mp
1776759993.815,room_03,1776759993.813,1776759993.815,2.308,room_temperature_mp
1776759993.917,room_04,1776759993.915,1776759993.917,2.323,room_temperature_mp
1776759994.018,room_05,1776759994.015,1776759994.018,2.568,room_temperature_mp
1776759994.127,room_06,1776759994.117,1776759994.127,9.981,room_temperature_mp
1776759994.221,room_07,1776759994.218,1776759994.221,2.998,room_temperature_mp
1776759994.326,room_08,1776759994.319,1776759994.326,7.161,room_temperature_mp
1776759994.428,room_09,1776759994.423,1776759994.428,5.099,room_temperature_mp
1776759994.527,room_10,1776759994.524,1776759994.527,2.527,room_temperature_mp
1776759994.632,room_11,1776759994.626,1776759994.632,5.861,room_temperature_mp
1776759994.73,room_12,1776759994.728,1776759994.73,2.226,room_temperature_mp
1776759994.832,room_13,1776759994.83,1776759994.832,2.051,room_temperature_mp
1776759994.933,room_14,1776759994.931,1776759994.933,2.251,room_temperature_mp
1776759995.034,room_15,1776759995.032,1776759995.034,2.266,room_temperature_mp
1776759995.135,room_01,1776759995.133,1776759995.135,2.213,room_temperature_mp
1776759995.237,room_02,1776759995.235,1776759995.237,2.53,room_temperature_mp
1776759995.338,room_03,1776759995.335,1776759995.338,2.531,room_temperature_mp
1776759995.439,room_04,1776759995.437,1776759995.439,2.11,room_temperature_mp
1776759995.541,room_05,1776759995.539,1776759995.541,2.451,room_temperature_mp
1776759995.645,room_06,1776759995.642,1776759995.645,2.958,room_temperature_mp
1776759995.746,room_07,1776759995.743,1776759995.746,2.74,room_temperature_mp
1776759995.858,room_08,1776759995.854,1776759995.858,4.094,room_temperature_mp
1776759995.959,room_09,1776759995.955,1776759995.959,3.909,room_temperature_mp
1776759996.063,room_10,1776759996.059,1776759996.063,3.642,room_temperature_mp
1776759996.173,room_11,1776759996.168,1776759996.173,4.239,room_temperature_mp
1776759996.28,room_12,1776759996.274,1776759996.28,5.692,room_temperature_mp
1776759996.383,room_13,1776759996.375,1776759996.383,8.031,room_temperature_mp
1776759996.478,room_14,1776759996.477,1776759996.478,1.865,room_temperature_mp
1776759996.581,room_15,1776759996.577,1776759996.581,4.21,room_temperature_mp
1776759996.68,room_01,1776759996.678,1776759996.68,2.093,room_temperature_mp
1776759996.783,room_02,1776759996.779,1776759996.783,3.594,room_temperature_mp
1776759996.887,room_03,1776759996.882,1776759996.887,4.994,room_temperature_mp
