wall_time,room_id,e2e_send_ts,e2e_consumer_done_ts,e2e_sink_arrival_ts,e2e_total_latency_ms,e2e_producer_to_consumer_ms,e2e_consumer_to_sink_ms,topic
1776759873.513,room_05,1776759873.507,1776759873.511,1776759873.513,5.998,4.5,1.5,room_alerts_mp
1776759874.532,room_06,1776759874.508,1776759874.53,1776759874.532,23.857,21.72,2.14,room_alerts_mp
1776759875.516,room_07,1776759875.509,1776759875.514,1776759875.516,6.962,5.16,1.802,room_alerts_mp
1776759876.518,room_08,1776759876.511,1776759876.516,1776759876.518,7.067,4.62,2.443,room_alerts_mp
1776759877.516,room_09,1776759877.513,1776759877.514,1776759877.516,3.093,1.65,1.44,room_alerts_mp
1776759878.517,room_10,1776759878.514,1776759878.516,1776759878.517,3.031,1.45,1.579,room_alerts_mp
1776759879.581,room_11,1776759879.517,1776759879.579,1776759879.581,64.646,62.34,2.31,room_alerts_mp
1776759880.525,room_12,1776759880.52,1776759880.523,1776759880.525,4.934,3.44,1.491,room_alerts_mp
1776759881.524,room_13,1776759881.521,1776759881.522,1776759881.524,3.261,1.49,1.775,room_alerts_mp
1776759882.527,room_14,1776759882.524,1776759882.526,1776759882.527,2.633,1.21,1.418,room_alerts_mp
1776759883.533,room_15,1776759883.528,1776759883.531,1776759883.533,4.663,3.23,1.433,room_alerts_mp
1776759884.538,room_01,1776759884.53,1776759884.535,1776759884.538,8.502,4.88,3.62,room_alerts_mp
1776759885.542,room_02,1776759885.532,1776759885.54,1776759885.542,10.162,7.65,2.517,room_alerts_mp
1776759886.542,room_03,1776759886.534,1776759886.54,1776759886.542,7.141,5.32,1.82,room_alerts_mp
1776759887.543,room_04,1776759887.54,1776759887.542,1776759887.543,2.91,1.24,1.668,room_alerts_mp
1776759888.546,room_05,1776759888.543,1776759888.545,1776759888.546,3.638,2.35,1.29,room_alerts_mp
1776759889.549,room_06,1776759889.546,1776759889.548,1776759889.549,2.877,1.54,1.34,room_alerts_mp
1776759890.583,room_07,1776759890.55,1776759890.551,1776759890.583,33.33,1.6,31.726,room_alerts_mp
1776759891.558,room_08,1776759891.551,1776759891.555,1776759891.558,7.313,4.48,2.834,room_alerts_mp
1776759892.555,room_09,1776759892.551,1776759892.553,1776759892.555,3.544,1.51,2.033,room_alerts_mp
1776759893.558,room_10,1776759893.553,1776759893.556,1776759893.558,5.298,3.65,1.647,room_alerts_mp
1776759894.559,room_11,1776759894.554,1776759894.558,1776759894.559,5.653,4.04,1.609,room_alerts_mp
1776759895.559,room_12,1776759895.556,1776759895.557,1776759895.559,2.996,1.58,1.413,room_alerts_mp
1776759896.569,room_13,1776759896.563,1776759896.567,1776759896.569,5.661,3.59,2.068,room_alerts_mp
1776759897.571,room_14,1776759897.567,1776759897.569,1776759897.571,3.789,1.69,2.1,room_alerts_mp
1776759898.573,room_15,1776759898.569,1776759898.571,1776759898.573,4.583,2.86,1.724,room_alerts_mp
1776759899.575,room_01,1776759899.572,1776759899.573,1776759899.575,2.805,1.59,1.217,room_alerts_mp
1776759900.576,room_02,1776759900.573,1776759900.575,1776759900.576,3.149,1.46,1.686,room_alerts_mp
1776759901.586,room_03,1776759901.579,1776759901.584,1776759901.586,7.333,5.48,1.849,room_alerts_mp
1776759902.587,room_04,1776759902.581,1776759902.585,1776759902.587,5.741,4.26,1.485,room_alerts_mp
1776759903.589,room_05,1776759903.583,1776759903.588,1776759903.589,6.772,4.92,1.851,room_alerts_mp
1776759904.599,room_06,1776759904.584,1776759904.597,1776759904.599,14.493,12.41,2.085,room_alerts_mp
1776759905.594,room_07,1776759905.587,1776759905.592,1776759905.594,6.874,5.0,1.876,room_alerts_mp
1776759906.599,room_08,1776759906.592,1776759906.597,1776759906.599,7.039,5.28,1.758,room_alerts_mp
1776759907.603,room_09,1776759907.596,1776759907.6,1776759907.603,7.179,4.1,3.078,room_alerts_mp
1776759908.609,room_10,1776759908.602,1776759908.607,1776759908.609,6.769,4.73,2.034,room_alerts_mp
1776759910.112,room_11,1776759909.606,1776759909.61,1776759910.112,506.207,4.66,501.549,room_alerts_mp
1776759910.616,room_12,1776759910.609,1776759910.614,1776759910.616,6.996,4.25,2.743,room_alerts_mp
1776759911.62,room_13,1776759911.612,1776759911.617,1776759911.62,7.747,5.14,2.606,room_alerts_mp
1776759912.622,room_14,1776759912.619,1776759912.62,1776759912.622,3.046,1.42,1.624,room_alerts_mp
1776759914.135,room_15,1776759913.622,1776759914.132,1776759914.135,512.961,509.47,3.491,room_alerts_mp
1776759914.63,room_01,1776759914.624,1776759914.628,1776759914.63,6.344,4.29,2.049,room_alerts_mp
1776759915.631,room_02,1776759915.625,1776759915.63,1776759915.631,6.123,4.87,1.255,room_alerts_mp
1776759916.635,room_03,1776759916.628,1776759916.633,1776759916.635,7.149,4.61,2.536,room_alerts_mp
1776759917.636,room_04,1776759917.63,1776759917.634,1776759917.636,6.52,4.14,2.38,room_alerts_mp
1776759918.642,room_05,1776759918.635,1776759918.64,1776759918.642,7.299,4.76,2.537,room_alerts_mp
1776759919.643,room_06,1776759919.638,1776759919.641,1776759919.643,5.41,3.55,1.865,room_alerts_mp
1776759920.663,room_07,1776759920.642,1776759920.648,1776759920.663,20.966,5.83,15.138,room_alerts_mp
1776759921.651,room_08,1776759921.646,1776759921.649,1776759921.651,4.842,2.78,2.063,room_alerts_mp
1776759922.652,room_09,1776759922.648,1776759922.65,1776759922.652,3.425,1.62,1.804,room_alerts_mp
1776759923.652,room_10,1776759923.649,1776759923.651,1776759923.652,3.172,1.51,1.666,room_alerts_mp
1776759924.657,room_11,1776759924.651,1776759924.655,1776759924.657,6.44,3.9,2.542,room_alerts_mp
1776759925.666,room_12,1776759925.657,1776759925.664,1776759925.666,8.178,6.24,1.933,room_alerts_mp
1776759927.175,room_13,1776759926.663,1776759926.667,1776759927.175,511.326,4.01,507.32,room_alerts_mp
1776759927.669,room_14,1776759927.665,1776759927.667,1776759927.669,3.861,1.93,1.929,room_alerts_mp
